"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Michigan,2017,33,218,2,0,0.92,0.92,0
States,Minnesota,2017,33,72,0,0,0,0,0
States,Mississippi,2017,33,X,X,X,X,X,X
States,Missouri,2017,33,284,0,0,0,0,0
States,Montana,2017,33,60,0,0,0,0,0
States,Nebraska,2017,33,59,0,0,0,0,0
States,Nevada,2017,33,X,X,X,X,X,X
States,New Hampshire,2017,33,X,X,X,X,X,X
States,New Jersey,2017,33,X,X,X,X,X,X
States,New Mexico,2017,33,50,1,0,2,2,0
States,New York,2017,33,815,1,0,0.12,0.12,0
States,North Carolina,2017,33,46,2,0,4.35,4.35,0
States,North Dakota,2017,33,X,X,X,X,X,X
States,Ohio,2017,33,530,2,2,0.75,0.38,0.38
States,Oklahoma,2017,33,96,0,0,0,0,0
States,Oregon,2017,33,X,X,X,X,X,X
States,Pennsylvania,2017,33,102,0,0,0,0,0
States,Rhode Island,2017,33,X,X,X,X,X,X
States,South Carolina,2017,33,100,0,0,0,0,0
States,South Dakota,2017,33,36,0,0,0,0,0
States,Tennessee,2017,33,21,0,0,0,0,0
States,Texas,2017,33,656,4,6,1.52,0.61,0.91
States,Utah,2017,33,349,2,0,0.57,0.57,0
States,Vermont,2017,33,10,0,0,0,0,0
States,Virginia,2017,33,101,0,0,0,0,0
States,Washington,2017,33,199,0,0,0,0,0
States,West Virginia,2017,33,253,0,0,0,0,0
States,Wisconsin,2017,33,231,0,0,0,0,0
States,Wyoming,2017,33,X,X,X,X,X,X
States,Puerto Rico,2017,33,0,0,0,0,0,0
States,Virgin Islands,2017,33,X,X,X,X,X,X
States,New York City,2017,33,X,X,X,X,X,X
States,Alabama,2017,34,283,1,3,1.41,0.35,1.06
States,Alaska,2017,34,X,X,X,X,X,X
States,Arizona,2017,34,134,0,0,0,0,0
States,Arkansas,2017,34,59,0,0,0,0,0
States,California,2017,34,558,3,3,1.08,0.54,0.54
States,Colorado,2017,34,156,0,0,0,0,0
States,Connecticut,2017,34,184,0,1,0.54,0,0.54
States,Delaware,2017,34,X,X,X,X,X,X
States,District of Columbia,2017,34,X,X,X,X,X,X
States,Florida,2017,34,X,X,X,X,X,X
States,Georgia,2017,34,343,5,5,2.92,1.46,1.46
States,Hawaii,2017,34,134,2,2,2.99,1.49,1.49
States,Idaho,2017,34,X,X,X,X,X,X
States,Illinois,2017,34,130,1,0,0.77,0.77,0
States,Indiana,2017,34,89,0,0,0,0,0
States,Iowa,2017,34,12,0,0,0,0,0
States,Kansas,2017,34,36,0,0,0,0,0
States,Kentucky,2017,34,164,0,0,0,0,0
States,Louisiana,2017,34,276,1,1,0.72,0.36,0.36
States,Maine,2017,34,X,X,X,X,X,X
States,Maryland,2017,34,17,1,0,5.88,5.88,0
States,Massachusetts,2017,34,90,1,0,1.11,1.11,0
States,Michigan,2017,34,220,2,0,0.91,0.91,0
States,Minnesota,2017,34,123,1,0,0.81,0.81,0
States,Mississippi,2017,34,X,X,X,X,X,X
States,Missouri,2017,34,303,0,0,0,0,0
States,Montana,2017,34,48,1,0,2.08,2.08,0
States,Nebraska,2017,34,63,0,0,0,0,0
States,Nevada,2017,34,X,X,X,X,X,X
States,New Hampshire,2017,34,X,X,X,X,X,X
States,New Jersey,2017,34,X,X,X,X,X,X
States,New Mexico,2017,34,88,0,0,0,0,0
States,New York,2017,34,790,4,1,0.63,0.51,0.13
States,North Carolina,2017,34,83,0,0,0,0,0
States,North Dakota,2017,34,X,X,X,X,X,X
States,Ohio,2017,34,506,5,1,1.19,0.99,0.2
States,Oklahoma,2017,34,117,0,0,0,0,0
States,Oregon,2017,34,X,X,X,X,X,X
States,Pennsylvania,2017,34,110,0,0,0,0,0
States,Rhode Island,2017,34,X,X,X,X,X,X
States,South Carolina,2017,34,122,0,0,0,0,0
States,South Dakota,2017,34,23,0,0,0,0,0
States,Tennessee,2017,34,37,0,1,2.7,0,2.7
States,Texas,2017,34,609,5,2,1.15,0.82,0.33
States,Utah,2017,34,404,4,0,0.99,0.99,0
States,Vermont,2017,34,11,0,0,0,0,0
States,Virginia,2017,34,113,0,0,0,0,0
States,Washington,2017,34,223,1,0,0.45,0.45,0
States,West Virginia,2017,34,225,0,0,0,0,0
States,Wisconsin,2017,34,267,2,0,0.75,0.75,0
States,Wyoming,2017,34,X,X,X,X,X,X
States,Puerto Rico,2017,34,0,0,0,0,0,0
States,Virgin Islands,2017,34,X,X,X,X,X,X
States,New York City,2017,34,X,X,X,X,X,X
States,Alabama,2017,35,300,3,4,2.33,1,1.33
States,Alaska,2017,35,X,X,X,X,X,X
States,Arizona,2017,35,114,0,0,0,0,0
States,Arkansas,2017,35,54,0,0,0,0,0
States,California,2017,35,627,3,1,0.64,0.48,0.16
States,Colorado,2017,35,193,1,0,0.52,0.52,0
States,Connecticut,2017,35,180,1,0,0.56,0.56,0
States,Delaware,2017,35,X,X,X,X,X,X
States,District of Columbia,2017,35,X,X,X,X,X,X
States,Florida,2017,35,X,X,X,X,X,X
States,Georgia,2017,35,373,2,3,1.34,0.54,0.8
States,Hawaii,2017,35,90,1,3,4.44,1.11,3.33
States,Idaho,2017,35,X,X,X,X,X,X
States,Illinois,2017,35,119,1,0,0.84,0.84,0
States,Indiana,2017,35,103,0,1,0.97,0,0.97
States,Iowa,2017,35,14,0,0,0,0,0
States,Kansas,2017,35,45,1,0,2.22,2.22,0
States,Kentucky,2017,35,170,0,0,0,0,0
States,Louisiana,2017,35,303,4,2,1.98,1.32,0.66
States,Maine,2017,35,X,X,X,X,X,X
States,Maryland,2017,35,22,0,0,0,0,0
States,Massachusetts,2017,35,103,0,0,0,0,0
States,Michigan,2017,35,283,6,1,2.47,2.12,0.35
States,Minnesota,2017,35,115,1,0,0.87,0.87,0
States,Mississippi,2017,35,23,1,0,4.35,4.35,0
States,Missouri,2017,35,386,3,0,0.78,0.78,0
States,Montana,2017,35,63,1,0,1.59,1.59,0
States,Nebraska,2017,35,69,0,0,0,0,0
States,Nevada,2017,35,X,X,X,X,X,X
States,New Hampshire,2017,35,X,X,X,X,X,X
States,New Jersey,2017,35,X,X,X,X,X,X
States,New Mexico,2017,35,93,1,0,1.08,1.08,0
States,New York,2017,35,778,3,0,0.39,0.39,0
States,North Carolina,2017,35,105,1,0,0.95,0.95,0
States,North Dakota,2017,35,X,X,X,X,X,X
States,Ohio,2017,35,659,3,1,0.61,0.46,0.15
States,Oklahoma,2017,35,132,0,0,0,0,0
States,Oregon,2017,35,210,6,1,3.33,2.86,0.48
States,Pennsylvania,2017,35,132,0,0,0,0,0
States,Rhode Island,2017,35,X,X,X,X,X,X
States,South Carolina,2017,35,142,0,0,0,0,0
States,South Dakota,2017,35,28,0,0,0,0,0
States,Tennessee,2017,35,49,1,0,2.04,2.04,0
States,Texas,2017,35,658,8,3,1.67,1.22,0.46
States,Utah,2017,35,400,0,0,0,0,0
States,Vermont,2017,35,17,0,0,0,0,0
States,Virginia,2017,35,112,1,0,0.89,0.89,0
States,Washington,2017,35,232,1,0,0.43,0.43,0
States,West Virginia,2017,35,277,1,1,0.72,0.36,0.36
States,Wisconsin,2017,35,265,0,0,0,0,0
States,Wyoming,2017,35,X,X,X,X,X,X
States,Puerto Rico,2017,35,0,0,0,0,0,0
States,Virgin Islands,2017,35,X,X,X,X,X,X
States,New York City,2017,35,X,X,X,X,X,X
States,Alabama,2017,36,285,3,7,3.51,1.05,2.46
States,Alaska,2017,36,X,X,X,X,X,X
States,Arizona,2017,36,130,1,0,0.77,0.77,0
States,Arkansas,2017,36,59,1,0,1.69,1.69,0
States,California,2017,36,595,7,1,1.34,1.18,0.17
States,Colorado,2017,36,209,2,0,0.96,0.96,0
States,Connecticut,2017,36,190,1,0,0.53,0.53,0
States,Delaware,2017,36,12,1,0,8.33,8.33,0
States,District of Columbia,2017,36,X,X,X,X,X,X
States,Florida,2017,36,X,X,X,X,X,X
States,Georgia,2017,36,421,5,3,1.9,1.19,0.71
States,Hawaii,2017,36,146,2,2,2.74,1.37,1.37
States,Idaho,2017,36,X,X,X,X,X,X
States,Illinois,2017,36,169,1,0,0.59,0.59,0
States,Indiana,2017,36,108,0,1,0.93,0,0.93
States,Iowa,2017,36,30,0,0,0,0,0
States,Kansas,2017,36,48,0,0,0,0,0
States,Kentucky,2017,36,201,1,0,0.5,0.5,0
States,Louisiana,2017,36,309,5,2,2.27,1.62,0.65
States,Maine,2017,36,X,X,X,X,X,X
States,Maryland,2017,36,17,0,0,0,0,0
States,Massachusetts,2017,36,135,2,0,1.48,1.48,0
States,Michigan,2017,36,317,11,1,3.79,3.47,0.32
States,Minnesota,2017,36,167,1,0,0.6,0.6,0
States,Mississippi,2017,36,32,0,0,0,0,0
States,Missouri,2017,36,359,0,0,0,0,0
States,Montana,2017,36,58,0,0,0,0,0
States,Nebraska,2017,36,74,0,0,0,0,0
States,Nevada,2017,36,X,X,X,X,X,X
States,New Hampshire,2017,36,X,X,X,X,X,X
States,New Jersey,2017,36,X,X,X,X,X,X
States,New Mexico,2017,36,132,2,0,1.52,1.52,0
States,New York,2017,36,886,3,1,0.45,0.34,0.11
States,North Carolina,2017,36,135,0,0,0,0,0
States,North Dakota,2017,36,X,X,X,X,X,X
States,Ohio,2017,36,791,3,0,0.38,0.38,0
States,Oklahoma,2017,36,130,0,0,0,0,0
States,Oregon,2017,36,181,1,0,0.55,0.55,0
States,Pennsylvania,2017,36,121,1,0,0.83,0.83,0
States,Rhode Island,2017,36,X,X,X,X,X,X
States,South Carolina,2017,36,155,1,0,0.65,0.65,0
States,South Dakota,2017,36,29,0,0,0,0,0
States,Tennessee,2017,36,56,0,0,0,0,0
States,Texas,2017,36,893,13,2,1.68,1.46,0.22
States,Utah,2017,36,445,3,1,0.9,0.67,0.22
States,Vermont,2017,36,15,2,0,13.33,13.33,0
States,Virginia,2017,36,118,1,0,0.85,0.85,0
States,Washington,2017,36,242,3,3,2.48,1.24,1.24
States,West Virginia,2017,36,340,0,1,0.29,0,0.29
States,Wisconsin,2017,36,276,1,0,0.36,0.36,0
States,Wyoming,2017,36,X,X,X,X,X,X
States,Puerto Rico,2017,36,0,0,0,0,0,0
States,Virgin Islands,2017,36,X,X,X,X,X,X
States,New York City,2017,36,X,X,X,X,X,X
States,Alabama,2017,37,312,3,5,2.56,0.96,1.6
States,Alaska,2017,37,X,X,X,X,X,X
States,Arizona,2017,37,141,1,0,0.71,0.71,0
States,Arkansas,2017,37,46,0,0,0,0,0
States,California,2017,37,663,5,5,1.51,0.75,0.75
States,Colorado,2017,37,273,1,0,0.37,0.37,0
States,Connecticut,2017,37,242,3,0,1.24,1.24,0
States,Delaware,2017,37,32,1,0,3.13,3.13,0
States,District of Columbia,2017,37,X,X,X,X,X,X
States,Florida,2017,37,X,X,X,X,X,X
States,Georgia,2017,37,431,10,9,4.41,2.32,2.09
States,Hawaii,2017,37,104,2,1,2.88,1.92,0.96
States,Idaho,2017,37,X,X,X,X,X,X
States,Illinois,2017,37,161,1,1,1.24,0.62,0.62
States,Indiana,2017,37,95,1,0,1.05,1.05,0
States,Iowa,2017,37,31,0,0,0,0,0
States,Kansas,2017,37,51,0,0,0,0,0
States,Kentucky,2017,37,191,1,0,0.52,0.52,0
States,Louisiana,2017,37,338,4,4,2.37,1.18,1.18
States,Maine,2017,37,X,X,X,X,X,X
States,Maryland,2017,37,54,1,0,1.85,1.85,0
States,Massachusetts,2017,37,174,4,0,2.3,2.3,0
States,Michigan,2017,37,493,17,0,3.45,3.45,0
States,Minnesota,2017,37,179,5,0,2.79,2.79,0
States,Mississippi,2017,37,45,5,0,11.11,11.11,0
States,Missouri,2017,37,416,3,1,0.96,0.72,0.24
States,Montana,2017,37,69,1,0,1.45,1.45,0
States,Nebraska,2017,37,84,0,0,0,0,0
States,Nevada,2017,37,X,X,X,X,X,X
States,New Hampshire,2017,37,X,X,X,X,X,X
States,New Jersey,2017,37,X,X,X,X,X,X
States,New Mexico,2017,37,153,0,0,0,0,0
States,New York,2017,37,1040,9,1,0.96,0.87,0.1
States,North Carolina,2017,37,145,0,0,0,0,0
States,North Dakota,2017,37,X,X,X,X,X,X
States,Ohio,2017,37,942,4,1,0.53,0.42,0.11
States,Oklahoma,2017,37,146,0,0,0,0,0
States,Oregon,2017,37,105,0,0,0,0,0
States,Pennsylvania,2017,37,181,1,0,0.55,0.55,0
States,Rhode Island,2017,37,X,X,X,X,X,X
States,South Carolina,2017,37,191,0,1,0.52,0,0.52
States,South Dakota,2017,37,47,1,0,2.13,2.13,0
States,Tennessee,2017,37,59,0,0,0,0,0
States,Texas,2017,37,1146,9,6,1.31,0.79,0.52
States,Utah,2017,37,395,1,1,0.51,0.25,0.25
States,Vermont,2017,37,15,0,0,0,0,0
States,Virginia,2017,37,161,0,0,0,0,0
States,Washington,2017,37,258,4,0,1.55,1.55,0
States,West Virginia,2017,37,372,1,0,0.27,0.27,0
States,Wisconsin,2017,37,417,1,1,0.48,0.24,0.24
States,Wyoming,2017,37,X,X,X,X,X,X
States,Puerto Rico,2017,37,0,0,0,0,0,0
States,Virgin Islands,2017,37,X,X,X,X,X,X
States,New York City,2017,37,X,X,X,X,X,X
States,Alabama,2017,38,335,2,12,4.18,0.6,3.58
States,Alaska,2017,38,X,X,X,X,X,X
States,Arizona,2017,38,128,0,0,0,0,0
States,Arkansas,2017,38,42,2,0,4.76,4.76,0
States,California,2017,38,789,9,1,1.27,1.14,0.13
States,Colorado,2017,38,288,3,1,1.39,1.04,0.35
States,Connecticut,2017,38,293,1,1,0.68,0.34,0.34
States,Delaware,2017,38,44,1,0,2.27,2.27,0
States,District of Columbia,2017,38,X,X,X,X,X,X
States,Florida,2017,38,X,X,X,X,X,X
States,Georgia,2017,38,498,8,4,2.41,1.61,0.8
States,Hawaii,2017,38,98,3,0,3.06,3.06,0
States,Idaho,2017,38,18,1,0,5.56,5.56,0
States,Illinois,2017,38,174,2,1,1.72,1.15,0.57
States,Indiana,2017,38,156,0,2,1.28,0,1.28
States,Iowa,2017,38,31,1,0,3.23,3.23,0
States,Kansas,2017,38,65,1,1,3.08,1.54,1.54
States,Kentucky,2017,38,225,0,0,0,0,0
States,Louisiana,2017,38,344,4,5,2.62,1.16,1.45
States,Maine,2017,38,X,X,X,X,X,X
States,Maryland,2017,38,80,1,0,1.25,1.25,0
States,Massachusetts,2017,38,220,1,0,0.45,0.45,0
States,Michigan,2017,38,576,13,0,2.26,2.26,0
States,Minnesota,2017,38,256,1,0,0.39,0.39,0
States,Mississippi,2017,38,48,2,0,4.17,4.17,0
States,Missouri,2017,38,388,1,0,0.26,0.26,0
States,Montana,2017,38,72,4,0,5.56,5.56,0
States,Nebraska,2017,38,78,1,0,1.28,1.28,0
States,Nevada,2017,38,X,X,X,X,X,X
States,New Hampshire,2017,38,X,X,X,X,X,X
States,New Jersey,2017,38,X,X,X,X,X,X
States,New Mexico,2017,38,158,2,0,1.27,1.27,0
States,New York,2017,38,1010,5,3,0.79,0.5,0.3
States,North Carolina,2017,38,183,0,0,0,0,0
States,North Dakota,2017,38,X,X,X,X,X,X
States,Ohio,2017,38,977,7,3,1.02,0.72,0.31
States,Oklahoma,2017,38,114,0,0,0,0,0
States,Oregon,2017,38,153,5,0,3.27,3.27,0
States,Pennsylvania,2017,38,197,0,0,0,0,0
States,Rhode Island,2017,38,X,X,X,X,X,X
States,South Carolina,2017,38,193,1,0,0.52,0.52,0
States,South Dakota,2017,38,64,0,0,0,0,0
States,Tennessee,2017,38,70,0,1,1.43,0,1.43
States,Texas,2017,38,1258,6,8,1.11,0.48,0.64
States,Utah,2017,38,466,2,0,0.43,0.43,0
States,Vermont,2017,38,20,0,0,0,0,0
States,Virginia,2017,38,153,0,0,0,0,0
States,Washington,2017,38,337,1,0,0.3,0.3,0
States,West Virginia,2017,38,366,0,0,0,0,0
States,Wisconsin,2017,38,443,2,0,0.45,0.45,0
States,Wyoming,2017,38,X,X,X,X,X,X
States,Puerto Rico,2017,38,0,0,0,0,0,0
States,Virgin Islands,2017,38,X,X,X,X,X,X
States,New York City,2017,38,X,X,X,X,X,X
States,Alabama,2017,39,379,1,12,3.43,0.26,3.17
States,Alaska,2017,39,X,X,X,X,X,X
States,Arizona,2017,39,136,2,0,1.47,1.47,0
States,Arkansas,2017,39,47,2,0,4.26,4.26,0
States,California,2017,39,938,10,1,1.17,1.07,0.11
States,Colorado,2017,39,309,2,0,0.65,0.65,0
States,Connecticut,2017,39,270,2,0,0.74,0.74,0
States,Delaware,2017,39,53,1,0,1.89,1.89,0
States,District of Columbia,2017,39,X,X,X,X,X,X
States,Florida,2017,39,X,X,X,X,X,X
States,Georgia,2017,39,552,5,1,1.09,0.91,0.18
States,Hawaii,2017,39,130,2,4,4.62,1.54,3.08
States,Idaho,2017,39,18,1,0,5.56,5.56,0
States,Illinois,2017,39,198,2,1,1.52,1.01,0.51
States,Indiana,2017,39,117,0,0,0,0,0
States,Iowa,2017,39,33,0,0,0,0,0
States,Kansas,2017,39,59,0,0,0,0,0
States,Kentucky,2017,39,260,0,0,0,0,0
States,Louisiana,2017,39,388,5,4,2.32,1.29,1.03
States,Maine,2017,39,18,0,0,0,0,0
States,Maryland,2017,39,126,16,0,12.7,12.7,0
States,Massachusetts,2017,39,260,2,0,0.77,0.77,0
States,Michigan,2017,39,586,7,0,1.19,1.19,0
States,Minnesota,2017,39,279,3,0,1.08,1.08,0
States,Mississippi,2017,39,44,0,0,0,0,0
States,Missouri,2017,39,435,1,0,0.23,0.23,0
States,Montana,2017,39,102,1,1,1.96,0.98,0.98
States,Nebraska,2017,39,55,0,0,0,0,0
States,Nevada,2017,39,X,X,X,X,X,X
States,New Hampshire,2017,39,X,X,X,X,X,X
States,New Jersey,2017,39,X,X,X,X,X,X
States,New Mexico,2017,39,116,1,0,0.86,0.86,0
States,New York,2017,39,1121,9,2,0.98,0.8,0.18
States,North Carolina,2017,39,185,1,0,0.54,0.54,0
States,North Dakota,2017,39,X,X,X,X,X,X
States,Ohio,2017,39,1013,3,1,0.39,0.3,0.1
States,Oklahoma,2017,39,148,0,0,0,0,0
States,Oregon,2017,39,193,4,0,2.07,2.07,0
States,Pennsylvania,2017,39,231,0,0,0,0,0
States,Rhode Island,2017,39,X,X,X,X,X,X
States,South Carolina,2017,39,173,0,0,0,0,0
States,South Dakota,2017,39,36,1,0,2.78,2.78,0
States,Tennessee,2017,39,77,1,0,1.3,1.3,0
States,Texas,2017,39,1306,22,19,3.14,1.68,1.45
States,Utah,2017,39,493,1,1,0.41,0.2,0.2
States,Vermont,2017,39,20,0,0,0,0,0
States,Virginia,2017,39,174,1,0,0.57,0.57,0
States,Washington,2017,39,408,4,2,1.47,0.98,0.49
States,West Virginia,2017,39,338,2,0,0.59,0.59,0
States,Wisconsin,2017,39,543,4,0,0.74,0.74,0
States,Wyoming,2017,39,X,X,X,X,X,X
States,Puerto Rico,2017,39,0,0,0,0,0,0
States,Virgin Islands,2017,39,X,X,X,X,X,X
States,New York City,2017,39,X,X,X,X,X,X
